movie_id,director,leads
FS20218333,도이 노부히로,아리무라 카스미(키누)|스다 마사키(무기)
FS20254602,라이언 쿠글러,마이클 B. 조던|헤일리 스테인펠드
FS20218415,하마구치 류스케,니시지마 히데토시(가후쿠)|미우라 토코(미사키)
FS20247245,오세호,윤세아|윤별하|권혁
FS20142405,김홍익,곽도원(촬영감독)|김단미(조연출)|박기륭(박사장)
FS20225180,강동헌,서영희(명혜)|김민재(현민)|도영서(희우)
FS20234581,매튜 본,헨리 카빌|브라이스 달라스 하워드|샘 록웰
FS20232601,커크 드 미코,
FS20255502,서극,양가휘
FS20225206,오정택,지대한(준기)|이화시(은숙)|장솜이(정화)
FS20236557,신카이 마코토,하라 나노카|마츠무라 호쿠토
FS20194425,이수성,
FS20217218,이지원,이경훈(다이)|박예찬(민호)|홍정민(유진)
FS20060005,권수경,신현준|임하룡(백 이장)|탁재훈(여창)
FS20258324,,
FS20262657,,
FS20204267,스티븐 더햄,엘렌 홀맨(브레너)|맷 패스모어(딜런)
FS20224757,이순성,나문희(금분 )|최우성(지웅 )
FS20249250,마이클 모리스,르네 젤위거|휴 그랜트|엠마 톰슨
FS20210662,캐스틸 랜던,조세핀 랭포드|히어로 파인즈 티핀
FS20225894,정범식,최지우(현정)|이유미(현수)|최민호(훈 )
FS20173836,채준우,
FS20211321,,김용(빅샤크)|김소희(코비)|박시윤(조이)
FS20204319,,
FS20228829,알렉세이 트시칠린,
FS20080269,왕가위,장국영(보영)|양조위(아휘)|장첸
FS20113492,제이크 스콧,제임스 갠돌피니(더그 라일리)|크리스틴 스튜어트(맬로리 )|멜리사 레오(로이스 라일리 )
FS20212709,스콧 데릭슨,에단 호크|메이슨 테임즈|매들린 맥그로
FS20060240,피에르 모렐,시릴 라파엘리(다미엔)|데이빗 벨(레이토)
FS20200524,이정국,안성기(오채근)|윤유선(진희)|박근형(박기준)
FS20210244,스티븐 크보스키,벤 플랫(에반 핸슨)|줄리안 무어(하이디)|에이미 아담스(신시아)
FS20210684,최병선,
FS20233411,,
FS20139691,공자관,하소연|하지만
FS20226427,쥘 드 메스트르,그레이엄 그린
FS20216126,디미트리 로고데티스,니콜라스 케이지|토니 자|프랭크 그릴로
FS20245078,제이크 캐스단,드웨인 존슨|크리스 에반스|루시 리우
FS20231143,프란트 궈,유덕화|오경
FS20217542,,진립농(왕자진)|이현(백십삼)
FS20225969,구태진,조윤희|김주령
FS20210301,소토자키 하루오,하나에 나츠키(카마도 탄지로)|키토 아카리(카마도 네즈코)|시모노 히로(아가츠마 젠이츠)
FS20256025,에드가 라이트,글렌 파월|윌리엄 H. 메이시|리 페이스
FS20257823,,
FS20132321,니콜라스 자렉키,리차드 기어|수잔 서랜든
FS20215101,,
FS20078705,브라이언 드 팔마,패트릭 캐롤|롭 드베이니|이지 디아즈
FS20247591,도미 시,조 샐다나|요나스 키브레브|레미 에저리
FS20229166,조쉬 고든,하비에르 바르뎀|콘스탄스 우|스쿳 맥네이리
FS20226558,리처드 클라우스,
FS20236573,김여정,곽선영(영은)|권유리(김민)|이설(박해영)
FS20231577,최주연,박성웅(젠틀맨)|박선호(최동주)|김희정(수진)
FS20247397,조나단 글레이저,크리스티안 프리에델|산드라 휠러
FS20121923,데이비드 에이어,제이크 질렌할(테일러)|마이클 페나(자발라)
FS20217500,닐 버거,콜린 파렐|타이 쉐리던|릴리 로즈 멜로디 뎁
FS20226864,발타자르 코루마쿠르,이드리스 엘바(네이트)|샬토 코플리(마틴)
FS20231029,루벤 외스틀룬드,우디 해럴슨(선장)|해리스 디킨슨(칼)
FS20262947,,
FS20225824,김선웅,윤균상(이민준)|김예원(이현지)|연제욱(조양배)
FS20218459,박동희,박주현(한유나)|김여진(박정숙)|김도윤(최피디)
FS20137524,스콧 스피겔,킵 파듀(카터 맥뮐런 역)|브라이언 할리세이(스콧 역)|사라 하벨(켄드라 역)
FS20249317,,데이비드 다스트말치안|로라 고든|조지나 헤이그
FS20242374,하명미,김향기|김민채
FS20231677,후지이 미치히토,고마츠 나나|사카구치 켄타로|쿠로키 하루
FS20249647,프레데릭 쟈댕,에밀리 드켄
FS20225479,김동욱,신현준(미남)|박솔미(아리)|박민지(여옥)
FS20257570,,
FS20202026,윤준형,서현우|조민경
FS20223397,기타무라 류헤이,루비 로즈(알리)|장 르노(빅터)
FS20219892,일래인 보겐,이사벨라 머세드(럭키 프레스콧)|줄리안 무어(코라 고모)|제이크 질렌할(짐 프레스콧)
FS20219185,나봇 파푸샤도,카렌 길런|레나 헤디|안젤라 바셋
FS20212851,이수성,지일주|박지연
FS20158484,루이 클리시,
FS20247933,장윤현,추자현(윤덕희)|이무생(김준석)|손숙(송금순)
FS20138607,마르코스 번스테인,후아오 기에메 아빌라|호세 드 아브루
FS20224634,이승준,조국
FS20217024,클레어 맥카시,데이지 리들리|조지 맥케이
FS20256684,,
FS20223565,정주리,김시은(소희)|배두나(유진)
FS20219077,당계례,왕보강|오맹달
FS20211242,이상문,라미란(엄영선)|정일우(장기우)|김슬기(안지숙)
FS20226806,브라이언 굿맨,제라드 버틀러(윌)|제이미 알렉산더(리사)
FS20242344,,김영은(하리)|김채하(두리)|신용우(강림)
FS20258808,,
FS20139688,이감독,이메일
FS20219328,알페르 카글라,세르칸 차욜루(카야)|에미르 벤덜리글루(투란)|베디 아킨(오메르)
FS19950332,폴 버호벤,엘리자베스 버클리(노미 말론)|카일 맥라클란(잭 카리)|지나 거손(크리스탈 코너스)
FS20201464,소준문,고두심(진옥)|지현우(경훈)
FS20216885,존 윈,로버트 패트릭|토미 플래너건|알렉스 맥니콜
FS20254083,레니 할린,아론 에크하트|니나 도브레브
FS20261053,,
FS20136238,공자관,이하얀|하소연
FS20167207,앙투와네트 베우머,루에스 하버코트|마르크 판 에이우언|피에르 보랭거
FS20100101,피에르 모렐,존 트라볼타(왁스 )|조나단 리스 마이어스(제임스/ 리차드 )
FS20208051,이수성,서준영(신황제)|송민경(주서연)|금광산(마성원)
FS20247648,정지영,염혜란|유준상|오지호
FS20227885,다니엘 스탬,콜린 살몬|버지니아 매드슨
FS20124255,존 보니토,스티븐 도프(로이)|마리아 벨로(로렌 )
FS20223740,김성수,진영(주일우 / 주월우)|김영민(조순우)|김동휘(손　환)
FS20230966,황동석,유선호(강진)|강미나(다영)|유인수(남영)
FS20211796,윤여창,정영주|안미나|배진아
FS20247690,진성문,정지소(해란)|이수혁(태수)|차주영(소진)
FS20132625,하시모토 하지메,히나미 쿄코|아사미 유마|호시노 아카리
FS20231164,청얼,양조위|왕이보|저우쉰
FS20231459,닐 조단,리암 니슨(탐정 말로)|다이앤 크루거(클레어 캐빈디쉬)|제시카 랭(도로시 퀸캐넌)
FS20217484,대런 린 보우즈만,크리스 록|사무엘 L. 잭슨|마리솔 니콜스
FS20228190,돈 홀,제이크 질렌할|데니스 퀘이드|자부키 영-화이트
FS20256526,,
FS20240855,,하성용(바나클)|정재헌(콰지)|엄상현(페이소/트래커)
FS20135766,발레리아 사미엔토,존 말코비치|누노 로페스|소라이아 차베즈
FS20130391,이세일,양민영|유반희|손유진
FS20226201,소토자키 하루오,하나에 나츠키(카마도 탄지로)|키토 아카리(카마도 네즈코)|시모노 히로(아가츠마 젠이츠)
FS20249507,미츠나카 스스무,무라세 아유무|이시카와 카이토|카지 유우키
FS20258562,,
FS20100763,존 해리스,슈어나 맥도널드(사라 카터)|나탈리 잭슨 멘도자(주노 카플란)|크리스틴 커밍스(엘렌 리오스)
FS20253086,가이 리치,헨리 카빌|앨런 리치슨|알렉스 페티퍼
FS20223137,이훈국,연운경(死母(춘자))|김뢰하(길남)|이철민(길중)
FS20232894,마틴 스콜세지,레오나르도 디카프리오|로버트 드 니로
FS20227756,사토 신스케,야마자키 켄토|요시자와 료|하시모토 칸나
FS20229551,황천인,가가연|허광한|시백우
FS20252543,조지 황,루크 에반스|계륜미|성 강
FS20234730,쥐스틴 트리에,산드라 휠러|스완 아를로|밀로 마차도 그라너
FS20243405,김성훈,이광수(강준우)|황하(타오)|음문석
FS20119129,데브라 그래닉,제니퍼 로렌스(리 돌리)
FS20203908,장동현,신재범|고태진
FS20149316,조한 얼,조한 얼|팀 포콕|마틴 코핑
FS20217982,홍원기,김도윤|봉재현|서지수
FS20217298,박이웅,김혜윤(구혜영)|박혁권(구본진)|오만석(최영환)
FS20241502,,하성용(바나클)|정재헌(콰지)|엄상현(페이소/트래커)
FS20219400,,
FS20137467,모건 오닐,존 쿠삭|제니퍼 카펜터
FS20211768,앨리스 블레하트,김보나(신데렐라)|오은수(크리스탈)|홍수정(사막여왕)
FS20262639,,
FS20223288,루이스 프리에토,카메론 모나한|프랭크 그릴로|존 말코비치
FS20131716,스티브 볼더슨,수잔 테일러|케빈 스콧 리처드슨|다니엘라 씨
FS19950189,프란시스 기아코베티,실비아 크리스텔|움베르토 오르시니
FS20219310,박경목,김영옥(말임)|김영민(종욱)|박성연(미숙)
FS20090815,정용기,이범수(홍무혁 )|이시영(송연화 )|김수로(이정민 )
FS20219056,제임스 다시,리암 니슨
FS20147567,브래들리 파커,제시 맥카트니|조나단 사도우스키
FS20223819,서유민,도경수|원진아|신예은
FS20215081,맷 에스칸다리,브루스 윌리스|채드 마이클 머레이
FS20060159,괴르쯔 스필레만,페트라 모르쯔(에바)|안드레아스 파톤(토마스 )
FS20234796,임경호,김정현(이동근)|박성현(성현)|길해연(영훈모)
FS20236732,요르고스 란티모스,엠마 스톤|마크 러팔로|윌렘 데포
FS20226568,캐스틸 랜던,조세핀 랭포드|히어로 파인즈 티핀
FS20210168,홍은미,장영남(애란)|김정영(경화)
FS20224143,레이날도 마커스 그린,윌 스미스|언자누 엘리스|사니야 시드니
FS20218217,플로리안 갈렌베르거,
FS20231244,크리스 맥케이,니콜라스 홀트|니콜라스 케이지|아콰피나
FS20088450,제임스 그레이,기네스 팰트로우|호아킨 피닉스|비네사 쇼
FS20165964,김정오,
FS20250115,,
FS20244882,사토 신스케,야마자키 켄토|오사와 타카오|요시자와 료
FS20219311,제임스 완,애나벨 월리스
FS20202792,이대희,"임채헌(짱돌)|유동균(고박사)|김승태(타조, 비서실장)"
FS20236045,,
FS20143664,나리타 유스케,고무카이 미나코
FS20192697,김형기,공찬(현준)|홍은기(진원)|이승현(영수)
FS20216125,리암 오도넬,조나단 하워드
FS20193082,스티븐 스필버그,안셀 엘고트(토니)|레이첼 지글러(마리아)|아리아나 데보스(아니타)
FS20138745,이필립,하소연
FS20252680,크리스 밀러,리한나|제임스 코든|닉 오퍼맨
FS20247294,장문강,양조위|유덕화|임달화
FS20217171,아이삭 플로렌틴,스콧 앳킨스|마리오 반 피블스
FS20217504,,닐 맥도노프|조시 로셋
FS20210600,웨스 앤더슨,틸다 스윈튼|프란시스 맥도먼드|빌 머레이
FS20211412,,
FS20227552,이솔희,김서형(문정)|양재성(태강)|신연숙(화옥)
FS20236464,뤽 베송,케일럽 랜드리 존스|조조 T. 깁스
FS20138751,홍단,박미진|박혜린
FS20098383,장 마크 발레,에밀리 블런트|루퍼트 프렌드
FS20234789,셀린 송,그레타 리|유태오
FS20252329,,휴 보네빌|에밀리 모티머|벤 위쇼(패딩턴 목소리)
FS20217880,바실리 로벤스키,
FS20224151,,메간 폭스|브루스 윌리스
FS20211054,맷 베티넬리-올핀,멜리사 바레라(샘)|제나 오르테가(타라)|말리 쉘튼(주디)
FS20245485,홍원기,
FS2023C666,,아론 에크하트|스티븐 랭
FS20250655,,
FS20239711,마리안 부샨,파블로 알도쉰|마리타 코시키나|안드레이 모스트렌코
FS20239570,이영용,송민경(한재인)
FS20216182,아론 무어헤드,안소니 마키(스티브)|제이미 도넌(데니스)
FS20137678,,하소연|은빛
FS20217334,차봉주,김환희(수미)|유선(서진)|이순재(박노인)
FS20224811,드래곤 니시카와,
FS20223722,김진영,김동완(승현)|전세현(민영)|김병옥(태산)
FS20232698,,하성용(바나클)|정재헌(콰지)|엄상현(페이소)
FS20247219,알레한드로 고메즈 몬테베르드,제임스 카비젤
FS20216123,,알렉산더 루드윅|샘 킬리
FS20226194,레지스 르왕사르,올가 쿠릴렌코|램버트 윌슨|리카르도 스카마르치오
FS20198501,배종대,김시은(희주)|염혜란(영남)|박지후(은영)
FS20226365,안나 구또,줄리엣 비노쉬|모건 프리먼|프랭크 그릴로
FS20231843,맷 베티넬리-올핀,제나 오르테가(타라)|멜리사 바레라(샘)
FS20262771,,
FS20235926,빔 벤더스,야쿠쇼 코지
FS20219624,마우로 루소 루즈,
FS20258885,,
FS20163321,빌 콘돈,이안 맥켈런|로라 린니|마일로 파커
FS20203009,,
FS20223743,기예르모 델 토로,브래들리 쿠퍼(스탠턴)|케이트 블란쳇(릴리스)|토니 콜렛(지나)
FS20218885,김은경,한승연(예지)|김현목(호두)|홍승범(기두)
FS20138750,공자관,하소연
FS20215967,조바른,안지혜(연희)|이민지(지나)
FS20227751,올리비아 뉴먼,데이지 에드가 존스|테일러 존 스미스|해리스 디킨슨
FS20217766,,제라드 버틀러|피터 뮬란
FS20240669,팀 버튼,마이클 키튼|위노나 라이더|캐서린 오하라
FS20236715,사토 신스케,야마자키 켄토|요시자와 료|하시모토 칸나
FS20232078,옹자광,양조위|곽부성
FS20261181,,
FS20122524,김춘찬,문정수
FS20217844,,
FS20258827,,
FS20233653,올레 말라므,
FS20168748,호세 마누엘 크라비오토,리차드 타이슨|티나 이브레프
FS20215056,아담 랜달,헬렌 헌트|존 테네이|오웬 티그
FS20142728,스테판 레이놀즈,대니 디어|조세프 엘틴|록산느 맥키
FS20230956,임선애,이유영(영미)|임선우(유진)|노재원(도영)
FS20202263,마이클 마키마인,앨리슨 윌리암스
FS20210661,김대성,
FS20219204,,앵거스 맥페이든
FS20230200,M. 나이트 샤말란,데이브 바티스타|조나단 그로프|루퍼트 그린트
FS20241497,파커 핀,나오미 스콧|카일 갈너|로즈마리 드윗
FS20234853,데이빗 고든 그린,엘렌 버스틴|레슬리 오덤 주니어|앤 도드
FS20070458,나카에 이사무,다케노우치 유타카|진혜림
FS20226125,줄리앙 프루네,
FS20210004,,
FS20230545,,
FS20138744,이필립,하소연|은빛
FS20228895,오성윤,최정윤(캐리)|엄상현(콜라)|이다은(엘리)
FS20227375,,
FS20230767,스티븐 스필버그,미쉘 윌리엄스|폴 다노|세스 로건
FS20166022,에밀 에드윈 스미스,로비 케이|파란 타히르
FS20125566,엠마누엘 베르코,데보라 프랑수아
FS20223990,홍기환,
FS20150961,트레버 매튜스,알리 코브린|아담 디마르코
FS20071003,리차드 라그라브네스,힐러리 스웽크(홀리 케네디)|제라드 버틀러(게리 케네디)
FS20231342,,
FS20218580,에베라도 발레리오 구트,안나 데 라 레구에라|조쉬 루카스|윌 패튼
FS20101038,펑샤오강,쉬판(리위엔니)|왕자문(소하)|장국강(방대강)
FS20224341,아쿠 로히미스,
FS20249554,제임스 왓킨스,제임스 맥어보이|맥켄지 데이비스|스쿳 맥네이리
FS20216961,,브루스 윌리스|프랭크 그릴로|코리 라지
FS20217573,,
FS20224495,홍용호,강민혁(정민)|유다인(윤아)|공상아(은주)
FS20142854,파코 카베자스,니콜라스 케이지|레이첼 니콜스|대니 글로버
FS20217533,,
FS20253093,스콧 벡,휴 그랜트|소피 대처
FS20216083,P.B. 셰므란,멜 깁슨(제임스 머리)|숀 펜(윌리엄 체스터 마이너)
FS20217833,,게리 도던|앤디 가르시아
FS20134121,키오니 왁스먼,스티븐 시걸|스티브 오스틴|마이클 파레
FS20214941,아이작 에즈반,마르틴 발스트룀(노엘)|조지아 킹(리나)|마크 오브라이언(조쉬)
FS20246268,,킬리언 머피|에밀리 왓슨
FS20256050,유하,강지영|이기광
FS20114923,타나다 유키,아오이 유우|모리야마 미라이
FS20256173,,톰 케니|마크 해밀
FS20218784,황하,양공여
FS20215810,이태슬,송가인
FS20249318,루카 구아다니노,젠데이아 콜먼
FS20231546,김희정,박하선|김남희|전석호
FS20070433,허진호,황정민|임수정(은희 )|공효진(수연)
FS20233877,야자키 히토시,나카무라 유코|츠다 칸지
FS20210997,알렉스 라나리벨로,트레이스 에드킨스
FS20235693,올리버 허머너스,빌 나이|에이미 루 우드|알렉스 샤프
FS20224113,종지행,양소룡|원화|원추
FS20204790,존 추,안소니 라모스|멜리사 바레라|코리 호킨스
FS20216107,황예,
FS20255643,,러셀 크로우|카렌 길런|마튼 초카스
FS20223928,신승엽,
FS20219548,,메간 폭스|이오인 맥큰|칼란 멀베이
FS20217085,남지위,
FS20233218,이윤석,박주현(정윤)|정재현(준우)|곽시양(기훈)
FS20143661,안톤 후쿠아,리차드 기어|돈 치들|에단 호크
FS20217406,,마커스 셰이크셰프
FS20235994,김선국,이현우(주현)|문정희(신혜)|방민아(유진)
FS20182752,장유근,이설구(이기봉)|박재훈(리마리오)|박태산(이태준)
FS20258570,,
FS20253083,,실베스터 스탤론|제이슨 패트릭|조쉬 위긴스
FS20229142,,박시윤(보이)
FS20211383,미시마 로쿠사부로,
FS20253101,하야시 유이치로,카지 유우키|이시카와 유이|이노우에 마리나
FS20060056,프레드 올렌 레이,샤론 스톤(캐서린 트라멜)|데이비드 모리시(닥터 마이클 글래스)
FS20206884,피터 파시넬리,토마스 제인(폴)|앤 헤이시(웬디)|제이슨 패트릭(베이커)
FS20219626,토마스 빈터베르그,매즈 미켈슨|토마스 보 라센
FS20163380,아이작 가바에프,
FS20254603,변희선,조경이(핑크퐁)|엠머슨브룩김(베베핀)|이현경(보라)
FS20253121,디미트리 로고데티스,루크 헴스워스|모건 프리먼
FS20162943,닉 질레스피,루퍼트 에반스
FS20230460,마이클 B. 조던,마이클 B. 조던(크리드)|테사 톰슨(비앙카)
FS20202540,제이콥 체이스,길리언 제이콥스|존 갤러거 주니어
FS20224768,이수성,
FS20241575,이기혁,이동휘(이동휘)|강찬희(정태민)|공민정(임감독)
FS20226151,,
FS20216818,종지행,
FS20138810,이감독,
FS20203825,김용진,
FS20217308,,
FS20224891,장양,박시윤(디키)|장병관(빅투스)
FS20227073,안노 히데아키,
FS20232618,엄영식,김서영(리우)|엄상현(롱키 )|권창욱(쿠가)
FS20219111,,
FS20217915,버드맨 텟페이,아사이 마이카
FS20244001,,김은아|소연|김사라
FS20223614,,베네딕트 컴버배치(루이스)|클레어 포이(에밀리)|올리비아 콜맨
FS20249313,유야마 쿠니히코,
FS20050129,팍품 웡품,에버링함 아난다|나타웨라누크 통미|아난다 에버링엄
FS20255397,테라모토 유키요,
FS20247973,신승훈,조병규|한은수|구준회
FS20218949,종위,김보나(샤샤)|홍수정(우디)
FS20168746,최형렬,정겨운|심은진(은주)
FS20080254,조비 해롤드,헤이든 크리스텐슨(클레이 베레스포드)|제시카 알바(샘 락우드)
FS19950197,장예모,공리|갈우
FS19978805,구로사와 기요시,나카가와 안나|하기와라 마사토|야쿠쇼 코지
FS20223972,,팀 블레이크 넬슨
FS20196282,이자벨 코이젯트,에밀리 모티머|빌 나이|패트리샤 클락슨
FS20218390,발디마르 요한손,누미 라파스(마리아)|힐미르 스나에르 구오나손(잉그바르)|비욘 흘리뉘르 하랄드손(피에튀르)
FS20231930,김수인,장서희(혜영)|강안나(유리)|최소윤(예나)
FS20243864,김용환,이수현|김민주|민승우
FS20219714,,
FS20218475,사라 코랑겔로,마이클 키튼(켄)|스탠리 투치(찰스)|에이미 라이언
FS20214867,이수성,동현(태수)|송민경(미란)
FS20218044,마이크 그린,
FS20123561,왕정,유덕화|판빙빙
FS20197277,에릭 라티고,알랭 샤바|배두나
FS20233643,,
FS20136126,이필립,이천년
FS20177261,최강호,
FS20251605,,
FS20179670,명석환,
FS20008647,이필립,
FS20119991,미카엘 코헨,엠마뉴엘 베아르|미카엘 코헨|엠마누엘 베아르
FS20218985,리사 조이,휴 잭맨|레베카 퍼거슨|탠디 뉴튼
FS20232700,얀 가스만,
FS20234413,트란 안 홍,줄리엣 비노쉬|브누와 마지멜
FS20210127,유영선,박지연(수연)|송지은(지민)
FS20249517,맷 베티넬리-올핀,멜리사 바레라|알리샤 위어|캐서린 뉴튼
FS20224732,톰 고미칸,니콜라스 케이지|페드로 파스칼|닐 패트릭 해리스
FS20200741,이수성,남승민
FS20217055,,라이언 드릴러
FS20219883,,
FS19890010,박철수,김혜옥|이영하|유혜리
FS20230007,토드 필드,케이트 블란쳇|노에미 멜랑|니나 호스
FS20070535,님로드 안탈,케이트 베킨세일|루크 윌슨
FS20218769,키타노 마지메,
FS20139685,이필립,하소연|은빛
FS19900319,프랑소와 뜨리에,실비아 크리스텔|윔베르토
FS20247754,브누아 들롬,앤 해서웨이|제시카 차스테인
FS20215801,토비 젠켈,안현서(피니)|윤미나(리아)|이상헌(레너드)
FS20234664,미야자키 하야오,스다 마사키|시바사키 코우|키무라 요시노
FS20071006,라이언 존슨,조셉 고든 레빗(브렌든)|노라 제헤트너
FS20225114,신창환,샘 해밍턴|김서영|강시현
FS20228966,토비 젠켈,휴 로리(모리스(오리지널))|에밀리아 클라크(멜리시아(오리지널))|데이빗 듈리스(쥐마왕(오리지널))
FS20210355,토마스 마이클,
FS20261208,,
FS20257744,,
FS20139683,이필립,은빛|박혜린
FS20101014,이승무,장동건(양)|케이트 보스워스(린)|제프리 러쉬(론)
FS20219711,전규환,오종혁(도훈)|박기덕(윤형사)|서명찬(보스)
FS20224788,마메자와 마메타로,메구리
FS20210182,,
FS20191223,이수성,남승민
FS20232839,형인혁,데니 안/ 안신원(수원)|김민채(미유)|홍경인
FS20205286,최찬호,
FS20223950,캣 코이로,제니퍼 로페즈(캣 발데즈)|오웬 윌슨(찰리)|말루마(바스티안)
FS20241389,일라이 로스,케이트 블란쳇|케빈 하트|잭 블랙
FS20230810,카를로타 페레다,라우라 갈란(사라)|카르멘 마치(엄마)
FS20219600,,
FS20204064,칸바라 나오토,하타노 유이
FS20210663,에드가 라이트,토마신 맥켄지(엘로이즈)|안야 테일러 조이(샌디)|맷 스미스(잭)
FS20232077,김현지,김장하
FS20223980,로버트 코놀리,에릭 바나|제네비에브 오렐리|케어 오도넬
FS20127886,디토 몬티엘,채닝 테이텀|알 파치노
FS20060030,장 클로드 브리소,코랄리에 레벨(나탈리)|사브리나 세이베쿠(상드린)
FS20227925,,황창영(몬스터 백작 드라이본)|박시윤(바바라 공주)|최정현(아가사)
FS20210949,사루,
FS20231380,,브루스 윌리스|애슐리 그린
FS20234709,오정민,강승호(성진)|우상전(승필)|손숙(말녀)
FS20226638,정하용,정이랑(용자)|박성진(성진)
FS20213042,,
FS20214685,이수성,김성수(정환)|서영(미연)|조경훈(동일)
FS20211423,,니콜라스 케이지(롭)|알렉스 울프(아미르)|아담 아킨(다리우스)
FS20214895,,
FS20234104,츠카하라 아유코,메구로 렌|이마다 미오
FS20210790,폴 버호벤,비르지니 에피라(베네데타)|다프네 파타키아(바톨로메아)|샬롯 램플링
FS20156976,로우리 로빈슨,리브 슈라이버|엘리어스 코티스
FS20255937,에밀리 블리치펠트,
FS20090149,카미야 마코토,앨리슨 코트|로라 베일리
FS20212118,자레드 콘,마이클 매드슨
FS20090406,마크 클라인,사라 미셸 겔러(브렛 에이즌버그)|알렉 볼드윈(아치 녹스)
FS20246501,브라이언 테일러,잭 케시
FS20228927,필립 노이스,나오미 왓츠|제이슨 클락
FS20244537,손동완,김예림(자영)|이찬형(동준)
FS20254581,현우성,현우성|한채영|장의수
FS20244513,페드로 알모도바르,틸다 스윈튼|줄리안 무어
FS20230496,러셀 크로우,러셀 크로우|리암 헴스워스|엘자 패터키
FS20217739,니콜라스 자렉키,게리 올드만|에반젤린 릴리|아미 해머
FS20216224,홍태선,정진운|안서현|이주연
FS20244185,M. 나이트 샤말란,조쉬 하트넷|아리엘 도노휴|살레카 샤말란
FS20219710,장예모,장한위
FS20223152,레흐 마예브스키,조쉬 하트넷(에카스)|존 말코비치(타우로스)
FS20219821,이로운,
FS20226679,김호락,소연(공찬)|엄상현(쥬키오/가이아)|김현욱(쥬테라/부리)
FS20226454,,애드리언 브로디(클린)
FS20234273,로버트 로드리게즈,벤 애플렉|앨리스 브라가|윌리엄 피츠너
FS20249564,댄 버크,잭 퀘이드|엠버 미드썬더|레이 니콜슨
FS20231834,,
FS20233000,잭 골든,올가 쿠릴렌코|돈 존슨
FS20232095,클라우스 해로,제임스 코스모
FS20224831,,
FS20228756,,
FS20212077,우베르토 파솔리니,제임스 노턴(존)
FS20090332,이동승,성룡|판빙빙|타케나카 나오토
FS20210843,,이토 아오이|사토 지로|시미즈 히로야
FS20010055,민병진,김민종(효준호)|신은경|임원희
FS20224826,D.J. 카루소,
FS20236776,매들린 개빈,
FS20236230,한동석,김윤혜|송이재|박지훈
FS20217575,,
FS20090174,토니 기글리오,제이슨 스타뎀(쿠엔틴 코너스)|라이언 필립(쉐인 덱커)|웨슬리 스나입스(로렌즈)
FS20231009,하라 케이이치,아시다 마나(늑대님)|키타무라 타쿠미(리온)|타카야마 미나미(마사무네)
FS20228309,김수경,조경이(핑크퐁)|이소은(호기)|김새해(제니)
FS20182338,조태호,
FS20215891,박동훈,이정현(정브르)
FS20211176,필리프 팔라도,시고니 위버|마가렛 퀄리
FS20200237,롭 새비지,헤일리 비숍|젬마 무어|엠마 루이즈 웨브
FS20253001,스티븐 소더버그,케이트 블란쳇|마이클 패스벤더|톰 버크
FS20171370,이리단,
FS20232836,호거 태프,에밀리 왓슨|닉 프로스트|제시카 브라운 핀들레이
FS20209860,최찬호,
FS20217748,,
FS20223612,자레드 콘,브루스 윌리스|패트릭 멀둔
FS20228300,타자키 류타,
FS20218276,조지 갈로,루비 로즈|모건 프리먼|패트릭 멀둔
FS20205155,타무라 코타로,나카가와 타이시|키요하라 카야
FS20218845,타카하시 시게하루,양정화(진묘한)|정재헌(베니마루)|김율(백견우)
FS20228062,강태호,서갑숙(박정자)|박지수(민지)|정제우(기술자)
FS20253924,이상호,
FS20215803,론 쉐르픽,조 카잔(클라라)|타하르 라힘(마크)|빌 나이(티모피)
FS20218346,,
FS20232854,저스틴 시미엔,티파니 해디쉬|오웬 윌슨|대니 드비토
FS20172473,이상민,
FS20132825,쿠니자와 미노루,아오이 시이나
FS20247473,,
FS20219244,이상수,
FS2023C445,줄리안 길비,라이언 필립
FS20228371,바딤 피얼먼,나우엘 페레즈 비스카야트|라르스 아이딩어
FS20223933,강현성,
FS20226545,장건재,고아성(주계나)|김우겸(송지명)|주종혁(박재인)
FS20218754,사루,
FS20081454,쥬세페 토르나토레,크세니야 라포포트(이레나)|미첼 프라치도(무파 )
FS20247654,오우삼,조엘 킨나만
FS20210380,,
FS20235980,,사쿠라다 히요리
FS20201648,유발 애들러,누미 라파스|조엘 킨나만|크리스 메시나
FS20249648,김상훈,김주은(선영)|김도연(지영)|안정균(상철)
FS20071015,뤽 베송,프레디 하이모어|미아 패로우
FS20256251,,
FS20218168,김상민,서한결(정우)|홍아름(한나)|박  윤(은채)
FS20250444,,
FS20138825,이필립,은빛
FS20194912,강이관,배두나(옥택선)|김윤석(이균)|장기하(김연우)
FS20210002,,
FS20253340,신준,김병철|송지효|김히어라
FS2023C742,로렌스 파자르도,제이 마날로
FS20248508,로버트 에거스,릴리 로즈 멜로디 뎁|니콜라스 홀트|빌 스카스가드
FS20235734,현해리,송재림(도현)|안우연(지우)|민성욱(케빈)
FS20234798,정지훈,김은아(철수)|엄상현(쿠왕/콩트 백작)|이지현(영희/엠디원)
FS20214801,,
FS20070453,마크 네빌딘,제이슨 스타뎀|에프렌 라미레즈
FS2023C242,,존 에이브러햄
FS20219473,신근호,조한선|정진운
FS20228965,키쿠치 야스히토,에구치 타쿠야
FS20247861,마이웬 르 베스코,조니 뎁|마이웬 르 베스코
FS20134360,리즈 애덤스,레지날드 벨존슨|조던 래드
FS20202368,찰스 마틴 스미스,루크 트레더웨이
