순위,영화명,개봉일,등급,장르,감독,배급사,다양성,개봉스크린수,최대스크린수,첫주관객,첫주말관객,2주누적,최종누적관객,배수,주말집중도,개봉일좌석수,개봉일좌석판매율,첫주말좌석수,첫주말좌석판매율,성적확정,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14
103,아이유 콘서트 : 더 위닝,2025-01-24,전체관람가,공연,"이예지,오윤동","씨지브이 아이스콘,씨제이포디플렉스 주식회사",,99,118,43774,28061,60070,75872,1.73,64.1,,,,,확정,12500,8182,7379,3553,2438,5359,4363,2631,3156,5372,1270,1415,1780,672,3190
104,바이러스,2025-05-07,12세이상관람가,드라마,강이관,(주)바이포엠스튜디오,,555,663,58692,31365,66712,74307,1.27,53.4,,,,,확정,11453,6585,9028,12024,10313,4296,4993,2308,2094,1917,551,458,315,377,348
105,힘내라 대한민국,2025-02-27,12세이상관람가,다큐멘터리,,주식회사 킨스튜디오,,93,173,41533,18124,63926,73093,1.76,43.6,,,,,확정,4099,4676,5047,8401,10781,4614,3915,4549,3121,4293,4966,2256,2096,1112,1568
106,강령: 귀신놀이,2025-08-06,15세이상관람가,"공포(호러),미스터리,스릴러",손동완,(주)스튜디오디에이치엘,Y,201,224,49197,26153,67935,72305,1.47,53.2,,,,,확정,9159,6134,6369,9922,9862,3808,3943,2054,2580,4783,3925,3946,774,676,504
107,세븐틴 투어 ‘팔로우’ 어게인 투 시네마,2024-08-14,전체관람가,공연,오윤동,씨제이포디플렉스 주식회사,,102,107,45851,17883,63896,71448,1.56,39.0,,,,,확정,14592,11327,4752,8083,5048,1176,873,6264,2552,1783,3495,2665,556,730,671
108,나쁜계집애: 달려라 하니,2025-10-07,전체관람가,애니메이션,허정수,(주)넥스트엔터테인먼트월드(NEW),,487,487,49341,14910,61354,71255,1.44,30.2,,,,,확정,14612,9826,8380,4802,5308,4800,1613,1002,3019,1190,1305,2648,2181,668,274
109,무명 無名,2025-06-25,12세이상관람가,다큐멘터리,유진주,커넥트픽쳐스(주),Y,161,184,30222,18019,45079,70632,2.34,59.6,,,,,확정,3813,4239,6878,6367,4774,2136,2015,1633,2021,2210,2423,3322,1562,1686,1192
110,시스터,2026-01-28,15세이상관람가,스릴러,진성문,"주식회사 로아앤코홀딩스,씨지브이 픽처스",,650,650,56199,26863,67610,70293,1.25,47.8,,,,,확정,11182,5535,5735,11488,9640,4976,7643,1159,1566,1557,2357,1837,1639,1296,95
111,귀시,2025-09-17,15세이상관람가,공포(호러),홍원기,"(주)바이포엠스튜디오,(주)제리굿컴퍼니",,618,621,62214,35713,66565,68623,1.1,57.4,,,,,확정,9968,8178,9376,14469,11868,4120,4235,718,475,834,932,747,238,407,120
112,압수수색: 내란의 시작,2025-04-23,12세이상관람가,다큐멘터리,김용진,영화로운 형제,Y,234,278,48496,30339,58629,64680,1.33,62.6,,,,,확정,5455,4490,6988,11246,12105,4171,4041,1853,2318,1259,1395,1301,920,1087,374
113,시크릿쥬쥬 마법의 하모니,2025-05-01,전체관람가,애니메이션,조경호,(주)씨제이이엔엠,,543,575,50937,17188,59051,64611,1.27,33.7,,,,,확정,12059,2799,8248,6141,10990,10486,214,217,315,3571,3607,102,172,130,211
114,고고다이노 극장판: 게코도마뱀의 꿈,2025-07-30,전체관람가,애니메이션,이원재,(주)모꼬지,,165,209,36981,20032,49320,63611,1.72,54.2,,,,,확정,5790,5639,5755,7138,7139,3031,2489,1738,1223,945,3703,3922,398,410,465
115,메소드연기,2026-03-18,12세이상관람가,"드라마,코미디",이기혁,(주)바이포엠스튜디오,,519,519,46299,24875,56396,62938,1.36,53.7,,,,,확정,8268,6991,6511,9772,8592,2773,3392,2057,1339,1893,1628,1342,894,944,296
116,한국이 싫어서,2024-08-28,12세이상관람가,드라마,장건재,(주)디스테이션,Y,588,588,43036,19447,55137,62044,1.44,45.2,,,,,확정,11800,6216,6087,8334,5026,2413,3160,1493,1881,1823,2553,1964,1287,1100,372
117,독립군: 끝나지 않은 전쟁,2025-08-13,전체관람가,다큐멘터리,문승욱,주식회사 블루필름웍스,Y,158,177,21185,11813,33998,60254,2.84,55.8,,,,,확정,3035,1544,4414,2793,4606,2317,2476,1653,1440,2018,2649,2640,1243,1170,2431
118,꼬마마법사 주니토니,2025-07-26,전체관람가,애니메이션,서동해,"씨제이 씨지브이(CJ CGV)(주),와이드 릴리즈(주)",,170,170,27308,11403,39959,58709,2.15,41.8,,,,,확정,5949,5454,3625,3592,2892,2908,2888,3487,3790,1375,1176,1138,948,737,2284
119,귀신경찰,2025-01-24,12세이상관람가,코미디,김영준,"(주)제이앤씨미디어그룹,와이드 릴리즈(주)",,378,378,39743,19325,48289,58661,1.48,48.6,,,,,확정,6049,6795,6481,4006,4327,5439,6646,1489,1860,1728,723,800,878,1068,1699
120,부흥,2026-01-01,전체관람가,다큐멘터리,윤학렬,"주식회사 해밀리미디어더하세,주식회사 블루필름웍스",Y,16,23,8184,3432,13417,58038,7.09,41.9,,,,,확정,1475,878,1468,1086,908,1104,1265,692,521,1119,1286,794,421,400,923
121,나혼자 프린스,2025-11-19,12세이상관람가,"코미디,멜로/로맨스",김성훈,"씨제이 씨지브이(CJ CGV)(주),(주)제리굿컴퍼니",,535,536,42387,23523,53079,56198,1.33,55.5,,,,,확정,6090,5126,6816,8982,7725,3283,4365,2397,2070,1418,1646,1585,841,735,195
122,이찬원 콘서트 찬가: 디어 마이 찬스,2025-02-26,전체관람가,공연,"오정민,반연진",씨지브이 아이스콘,,82,82,33787,14963,43704,51570,1.53,44.3,,,,,확정,12708,2597,4349,4051,6563,2503,1016,1343,811,540,3559,2881,351,432,920
123,6시간 후 너는 죽는다,2024-10-16,15세이상관람가,스릴러,이윤석,(주)트리플픽쳐스,Y,252,252,26788,9752,34619,50572,1.89,36.4,,,,,확정,11612,1791,2669,3924,3159,1552,2081,1616,1013,1095,1424,1660,557,466,272
124,매드 댄스 오피스,2026-03-04,전체관람가,"드라마,코미디",조현진,(주)디스테이션,Y,484,484,30365,14784,42499,50452,1.66,48.7,,,,,확정,5420,3839,3915,5971,4898,2025,4297,2088,2220,2012,1905,1790,1220,899,440
125,임영웅 [아임 히어로 2] 청음회,2025-08-28,전체관람가,기타,,씨지브이 아이스콘,,57,57,50068,0,50068,50068,1.0,0.0,,,,,확정,50068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,엘리자벳: 더 뮤지컬 라이브,2024-10-16,12세이상관람가,"공연,뮤지컬",박재석,"(주)위즈온센,메가박스중앙(주)",,18,129,20990,12381,31522,49275,2.35,59.0,,,,,확정,2659,3573,2903,5017,4461,1175,1202,1101,1002,1432,2736,2808,743,710,921
127,신사: 악귀의 속삭임,2026-06-17,15세이상관람가,"공포(호러),미스터리",구마키리 가즈요시,주식회사 로아앤코홀딩스,Y,207,224,36230,20308,44570,47141,1.3,56.1,,,,,확정,7145,4213,3734,9601,6973,2332,2232,878,811,1032,2570,2438,353,258,125
128,식스데이즈,2025-08-13,전체관람가,"드라마,다큐멘터리",황재석,"씨지브이 아이스콘,씨제이포디플렉스 주식회사",,110,117,34652,13221,42609,46901,1.35,38.2,,,,,확정,15344,4773,5415,5258,2548,745,569,1903,948,1207,1814,1504,309,272,109
129,4분 44초,2024-11-01,12세이상관람가,공포(호러),박종균,롯데컬처웍스(주)롯데엔터테인먼트,,185,213,32502,26263,44234,46761,1.44,80.8,,,,,확정,6562,9630,10071,2352,1840,1174,873,1139,3559,3539,532,505,1440,1018,500
130,사람과 고기,2025-10-07,12세이상관람가,드라마,양종현,(주)트리플픽쳐스,Y,57,91,9581,4948,13893,44898,4.69,51.6,,,,,확정,1092,1247,1113,656,2306,1986,1181,839,408,527,557,818,774,389,601
131,1980,2024-03-27,12세이상관람가,드라마,강승용,"(주)제이앤씨미디어그룹,와이드 릴리즈(주)",,521,521,35757,19956,40737,44067,1.23,55.8,,,,,확정,6618,4591,4054,9456,6446,2302,2290,1023,428,763,862,830,430,644,49
132,백수아파트,2025-02-26,12세이상관람가,"미스터리,드라마,코미디",이루다,메가박스중앙(주) 플러스엠 엔터테인먼트,,456,456,33217,14914,38832,43369,1.31,44.9,,,,,확정,6130,4940,2832,5921,6161,5648,1585,728,532,578,1343,1160,772,502,222
133,헬로카봇 올스타 스페셜,2024-07-31,전체관람가,애니메이션,"이슬기,김동준",와이드 릴리즈(주),,221,222,34100,16581,40767,42965,1.26,48.6,,,,,확정,7756,5611,4749,6076,5756,2407,1745,854,611,533,1965,2031,327,346,190
134,고고다이노 극장판: 곤충세계 대모험,2026-01-14,전체관람가,애니메이션,이선명,"(주)모꼬지,롯데컬처웍스(주)롯데시네마",,133,255,19230,16057,31855,42464,2.21,83.5,,,,,확정,1062,960,1507,6976,7574,468,683,612,507,554,4935,5204,323,490,230
135,데드라인,2024-11-06,12세이상관람가,드라마,권봉근,(주)영화특별시에스엠씨,,184,192,26295,13624,36453,42208,1.61,51.8,,,,,확정,5755,4167,5858,4152,3614,1424,1325,914,1397,1727,2278,2035,904,903,233
136,2023 영탁 단독 콘서트 : 탁쇼2,2024-07-18,전체관람가,공연,,씨제이 씨지브이(CJ CGV)(주),,86,91,22231,10638,31289,42033,1.89,47.9,,,,,확정,8679,3993,3368,3277,1101,1001,812,765,2611,2187,1852,715,721,207,1039
137,정국: 아이 엠 스틸,2024-09-18,전체관람가,공연,박준수,씨지브이 아이스콘,,94,97,23438,7065,39193,41965,1.79,30.1,,,,,확정,11867,2997,2406,2728,1931,818,691,5034,1708,964,3486,3700,508,355,1323
138,지오디 마스터피스 더 무비,2024-01-10,전체관람가,공연,손석,씨제이 씨지브이(CJ CGV)(주),,67,75,14604,6922,23664,41021,2.81,47.4,,,,,확정,5209,1473,1349,4405,1168,519,481,2165,603,2212,2049,1582,213,236,2176
139,쫑알쫑알 똘똘이: 이상한 마을 대모험,2025-04-30,전체관람가,"애니메이션,코미디,가족",이상호,(주)크레이지버드스튜디오,,112,213,29969,10077,36366,40759,1.36,33.6,,,,,확정,677,6129,1360,4865,3852,6961,6125,138,122,512,2558,2768,115,184,76
140,투어스 브이알 콘서트 : 러쉬로드,2026-03-04,전체관람가,"드라마,공연",김지애,(주)어메이즈브이알코리아,,1,1,7810,3584,14967,40023,5.12,45.9,,,,,확정,905,1176,1177,1200,1207,1165,980,937,965,1144,1206,1205,958,742,901
141,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,전체관람가,애니메이션,최영진,(주)크레이지버드스튜디오,,130,240,20103,17980,30144,38747,1.93,89.4,,,,,확정,1223,8053,8704,539,673,407,504,430,4300,4417,304,392,88,110,122
142,씬,2024-04-03,15세이상관람가,공포(호러),한동석,롯데컬처웍스(주)롯데엔터테인먼트,,386,409,30464,15378,35779,38433,1.26,50.5,,,,,확정,4586,4019,4672,6052,4654,2172,4309,1785,651,562,785,719,403,410,177
143,"부정선거, 신의 작품인가",2025-05-21,12세이상관람가,다큐멘터리,,루디아코프,,40,140,27280,15822,34754,37008,1.36,58.0,,,,,확정,2066,4120,3657,6388,5777,3130,2142,1999,1693,812,1351,848,431,340,39
144,오후 네시,2024-10-23,12세이상관람가,드라마,송정우,홀리가든,Y,230,249,18491,5895,31614,36514,1.97,31.9,,,,,확정,3357,2886,1344,2220,2331,1830,4523,1715,1319,2057,2471,3906,654,1001,397
145,구원자,2025-11-05,15세이상관람가,미스터리,신준,(주)마인드마크,,498,498,26742,12459,32183,34697,1.3,46.6,,,,,확정,5939,3755,3831,4716,3912,1820,2769,1952,1592,749,349,281,142,376,166
146,교생실습,2026-05-13,12세이상관람가,"코미디,공포(호러)",김민하,주식회사 로아앤코홀딩스,Y,253,253,22614,12737,30621,34679,1.53,56.3,,,,,확정,3707,3484,3378,5250,4109,951,1735,1834,1185,1072,1142,1072,1344,358,137
147,김준수 콘서트 무비 챕터 원 : 레크리에이션,2024-06-05,전체관람가,공연,조윤수,"롯데컬처웍스(주)롯시플,(주)영화사 그램",,65,68,10999,4459,17382,34339,3.12,40.5,,,,,확정,3682,1635,978,983,2498,647,576,1625,895,760,858,1244,469,532,1689
148,장손,2024-09-11,12세이상관람가,"가족,미스터리,드라마",오정민,㈜인디스토리,Y,60,60,9023,3070,15162,33701,3.74,34.0,,,,,확정,1875,925,796,1133,1141,1192,1961,1048,581,749,1130,1290,587,754,882
149,슈가│어거스트 디 투어 ‘디-데이’ 더 무비,2024-04-10,12세이상관람가,공연,박준수,씨지브이 아이스콘,,83,88,21064,9398,30532,33604,1.6,44.6,,,,,확정,9169,1810,1497,7163,738,314,373,3608,589,336,2212,2340,155,228,388
150,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,2026-06-03,12세이상관람가,공연,,"씨제이포디플렉스 주식회사,씨지브이 아이스콘",,62,64,24214,8061,31718,33270,1.37,33.3,,,,,확정,11499,3244,2337,3400,2324,752,658,3932,949,520,1009,694,209,191,0
151,아이브 더 퍼스트 월드투어 인 시네마,2024-10-16,전체관람가,공연,조윤수,"롯데컬처웍스(주)롯시플,(주)영화사 그램",,61,70,15120,11239,24950,32118,2.12,74.3,,,,,확정,2203,807,1091,4105,6043,416,455,3086,1479,871,1928,1928,269,269,545
152,콘크리트 마켓,2025-12-03,15세이상관람가,드라마,홍기원,롯데컬처웍스(주)롯데엔터테인먼트,,188,208,20168,11148,29843,31962,1.58,55.3,,,,,확정,3887,2388,2581,5097,3470,737,2008,1623,1362,2202,1562,1017,1074,835,12
153,한란,2025-11-26,12세이상관람가,드라마,하명미,(주)트리플픽쳐스,Y,262,262,17202,7722,22092,30937,1.8,44.9,,,,,확정,3458,3042,2519,2633,2570,1278,1702,806,805,1061,533,337,539,809,677
154,신비아파트 특별편: 붉은 눈의 사신,2024-08-14,전체관람가,"애니메이션,어드벤처,판타지",,씨지브이 아이스콘,,65,93,25497,11108,29446,30329,1.19,43.6,,,,,확정,3222,9887,1625,4595,4888,658,622,235,113,83,1523,1706,157,132,65
155,아메바 소녀들과 학교괴담: 개교기념일,2024-11-06,15세이상관람가,"코미디,공포(호러)",김민하,주식회사 로아앤코홀딩스,Y,203,203,16282,7737,24023,30109,1.85,47.5,,,,,확정,3002,1653,1563,3391,2783,1638,2252,1253,900,830,1557,2042,307,852,554
156,엔하이픈 브이알콘서트 : 이머전,2025-08-08,전체관람가,드라마,김경국,(주)어메이즈브이알코리아,,1,1,4444,2713,9066,29022,6.53,61.0,,,,,확정,1070,914,729,562,447,342,380,830,755,877,452,489,604,615,688
157,배달의 영웅 : 캐리와 슈퍼콜라2,2025-10-03,전체관람가,"애니메이션,SF",권원숙,롯데컬처웍스(주)롯데엔터테인먼트,,385,385,22762,13285,25330,28780,1.26,58.4,,,,,확정,6864,4180,2241,1914,2391,2172,3000,1002,631,644,20,189,34,48,202
